source,target,weight
ADLL,ASHL,6.0
ADLL,OLQVL,2.0
ADLL,ASEL,1.0
ADLL,AVDR,15.0
ADLL,AVAL,9.0
ADLL,ADAL,1.0
ADLL,ASER,12.0
ADLL,AWCL,2.0
ADLL,AWBL,3.0
ADLL,RIPL,3.0
ADLL,AVDL,4.0
ADLL,RIR,1.0
ADLL,ALA,5.0
ADLL,AVAR,5.0
ADLL,SMBVL,5.0
ADLL,AIBL,27.0
ADLL,ASGL,2.0
ADLL,AVJR,6.0
ADLL,AWAL,1.0
AIBR,RMFL,1.0
AIBR,RIGL,1.0
AIBR,SIBDR,1.0
AIBR,RIBL,11.0
AIBR,SIBDL,1.0
AIBR,AWCR,1.0
AIBR,AUAL,1.0
AIBR,AQR,1.0
AIBR,RIMR,5.0
AIBR,AVEL,4.0
AIBR,SAADR,2.0
AIBR,RIAL,3.0
AIBR,ADLR,1.0
AIBR,SAAVR,1.0
AIBR,AVBR,16.0
AIBR,SMDVL,7.0
AIBR,DVA,1.0
AIBR,AIYR,1.0
AIBR,RIML,50.0
AIBR,RICR,1.0
AIBR,AIAR,1.0
AIBR,SIADL,1.0
AIBR,SAADL,2.0
AIBR,VB01,3.0
AIBR,AVAR,4.0
AIBR,SMDDL,17.0
AWAR,AIYR,8.0
AWAR,AUAR,1.0
AWAR,RIFR,6.0
AWAR,ADFR,12.0
AWAR,AIAR,3.0
AWAR,ASIL,2.0
AWAR,RIR,2.0
AWAR,AIZR,25.0
AWAR,RIGR,6.0
AWAR,AWBR,5.0
AWAR,ASGR,1.0
AWAR,ASER,5.0
AWAR,AFDR,23.0
RMED,RMED,1.0
RMED,RIBR,1.0
RMED,SMDDR,4.0
RMED,RIBL,1.0
RMED,SMDDL,1.0
SIAVL,IL2L,1.0
SIAVL,ADEL,1.0
RMGR,AVER,6.0
RMGR,OLLR,1.0
RMGR,SIBDL,2.0
RMGR,IL2R,2.0
RMGR,RMDR,7.0
RMGR,AVBL,2.0
RMGR,ADAR,2.0
RMGR,SIAVR,1.0
RMGR,RMDVR,23.0
RMGR,AVJL,4.0
RMGR,SAAVR,1.0
RMGR,AVBR,3.0
RMGR,AIMR,2.0
RMGR,ASHR,1.0
RMGR,ALNR,3.0
RMGR,URXR,3.0
RMGR,ALMR,1.0
RMGR,SIADL,1.0
RMGR,AVDL,2.0
RMGR,SAADL,3.0
RMGR,RIGR,2.0
RMGR,ADER,2.0
RMGR,RIR,1.0
RMGR,SMBVR,1.0
RMGR,RMDL,20.0
RMGR,RMDDL,1.0
FLPR,AVER,10.0
FLPR,ADAR,1.0
FLPR,AVAL,25.0
FLPR,DVA,9.0
FLPR,AVDR,10.0
FLPR,FLPL,14.0
FLPR,AVDL,22.0
FLPR,PVCL,2.0
FLPR,ADER,5.0
FLPR,AVEL,38.0
FLPR,VB01,1.0
FLPR,AVAR,16.0
FLPR,AVBL,55.0
FLPR,AVBR,17.0
FLPR,AVJR,2.0
FLPR,ADAL,1.0
URBL,IL1L,10.0
URBL,OLLL,1.0
URBL,ADAL,3.0
URBL,URXL,26.0
URBL,SIAVL,2.0
URBL,RICR,1.0
URBL,URYDL,1.0
URBL,URBL,1.0
URBL,SIADR,2.0
URBL,SMBDR,3.0
URBL,RMHR,5.0
URBL,AVBL,1.0
URBL,RICL,1.0
URBL,RMDDR,2.0
URBL,CEPDL,2.0
RMDDL,AVER,1.0
RMDDL,RMEV,2.0
RMDDL,IL1DR,2.0
RMDDL,RMDVR,22.0
RMDDL,RIAL,1.0
RMDDL,RMDVL,1.0
RMDDL,RMHL,1.0
RMDDL,IL1R,9.0
RMDDL,CEPVL,2.0
PVNL,AVJL,4.0
PVNL,PVNR,4.0
PVNL,BDUR,2.0
PVNL,AVJR,5.0
PVNL,BDUL,7.0
ADAR,SMDVL,1.0
ADAR,RIFR,1.0
ADAR,URXR,2.0
ADAR,AIBR,4.0
ADAR,AVBR,21.0
ADAR,AVDL,2.0
ADAR,URYDR,2.0
ADAR,ASHR,2.0
ADAR,RIMR,24.0
ADAR,AVEL,1.0
ADAR,AVAR,8.0
ADAR,RIPR,9.0
ADAR,AVBL,10.0
ADAR,AVJL,13.0
ADAR,AIBL,1.0
ADAR,AVDR,3.0
ADAR,RIVR,5.0
RMEV,RMED,1.0
RMEV,RIS,1.0
RMEV,SMDVL,1.0
RMEV,RIBR,2.0
RMEV,RMDDR,1.0
RMEV,RMDDL,1.0
RMEV,SMDDR,1.0
RMEV,RIH,2.0
IL2VL,RIH,5.0
IL2VL,IL2L,1.0
IL2VL,URAVL,7.0
IL2VL,RIPL,36.0
IL2VL,RMEL,7.0
IL2VL,DVC,1.0
IL2VL,RMEV,2.0
IL2VL,RMER,6.0
IL2VL,BAGR,1.0
IL2VL,RIAL,4.0
IL2VL,IL1VL,27.0
IL2VL,OLQVL,6.0
ALML,ALML,1.0
ALML,AIML,1.0
ALML,SDQL,2.0
ALML,CEPDL,2.0
ALML,RICR,3.0
ALML,RIFL,2.0
ALML,AVEL,3.0
ALML,RMDDR,1.0
ALML,RMGL,3.0
ALML,RICL,2.0
ALML,SMBDR,2.0
ALML,PVCR,4.0
ALML,AVDR,3.0
ALML,PVCL,11.0
ALML,BDUL,15.0
ALML,CEPVL,3.0
DVC,RMFL,14.0
DVC,RIGL,16.0
DVC,PVT,1.0
DVC,AVAR,26.0
DVC,AIBR,3.0
DVC,AVBL,1.0
DVC,RIBR,6.0
DVC,AVAL,24.0
DVC,RIGR,13.0
DVC,URAVL,1.0
DVC,RIBL,2.0
DVC,RMFR,9.0
DVC,AIBL,3.0
DVC,AVKL,2.0
DVC,RIVR,2.0
URYDR,AVER,2.0
URYDR,RMED,7.0
URYDR,CEPDR,3.0
URYDR,URXR,1.0
URYDR,IL1DR,5.0
URYDR,AWCL,1.0
URYDR,RMDDL,9.0
URYDR,RMDVR,12.0
URYDR,SMDVR,3.0
URYDR,RIBR,1.0
URYDR,AVEL,5.0
URYDR,AVBL,1.0
URYDR,OLQDR,1.0
URYDR,SMDDL,11.0
ASJR,ASKR,16.0
ASJR,HSNR,1.0
ASJR,PVQR,26.0
AFDR,AIYR,29.0
AFDR,ASEL,1.0
AFDR,AFDL,1.0
AFDR,ASER,4.0
SAAVL,RIMR,33.0
SAAVL,RIML,5.0
SAAVL,AVAL,56.0
SAAVL,SMBDR,2.0
SAAVL,SMDVL,1.0
SAAVL,RMFR,11.0
SAAVL,AIBL,1.0
SAAVL,SMDDR,18.0
SAAVL,OLLR,1.0
IL1DL,URADL,10.0
IL1DL,RIPL,11.0
IL1DL,RMEL,1.0
IL1DL,RMDVL,3.0
IL1DL,RMDDR,3.0
IL1DL,IL2DL,1.0
AWCL,SMDVL,1.0
AWCL,AVAL,1.0
AWCL,AIAL,2.0
AWCL,AIBR,2.0
AWCL,AWCR,11.0
AWCL,AIAR,4.0
AWCL,AFDL,2.0
AWCL,ASIL,1.0
AWCL,ASGR,1.0
AWCL,RIAL,6.0
AWCL,ASER,1.0
AWCL,AIZL,1.0
AWCL,AIBL,12.0
AWCL,AIYL,22.0
AVDL,AVJL,1.0
ALA,AVER,4.0
ALA,ASJR,4.0
ALA,RIAR,2.0
ALA,AVEL,8.0
ALA,RMDR,3.0
ALA,AVDR,1.0
SIAVR,RMDL,1.0
SIBVL,PVPL,1.0
SIBVL,SMBDR,1.0
AVEL,ALML,1.0
AVEL,RMGL,2.0
AVFL,HSNL,3.0
AVFL,AVJL,1.0
AVFL,PVQL,1.0
AVFL,RIFR,1.0
AVFL,AVBL,3.0
AVFL,SMBVL,1.0
AVFL,HSNR,1.0
AVFL,AIML,1.0
AVFL,AVFR,8.0
AVFL,RIFL,1.0
ASGL,ASKL,3.0
ASGL,AIBL,17.0
ASGL,AINR,3.0
ASGL,AIAL,64.0
AIYL,AWCL,5.0
AIYL,AWCR,3.0
AIYL,AFDL,2.0
AIYL,RIAL,89.0
AIYL,RIH,1.0
AIYL,RIBL,74.0
AIYL,ASER,1.0
AIYL,RIR,1.0
AIYL,AIZL,110.0
AIYL,AIBL,3.0
AIYL,HSNR,1.0
AIYL,AWAL,24.0
SMDVL,RIBR,1.0
SMDVL,PVR,1.0
SMDVL,SIADR,1.0
SMDVL,SMDVR,2.0
SMDVL,RMEV,1.0
SMDVL,ALNL,2.0
SMDVL,RIAR,31.0
SMDVL,RIAL,19.0
SMDVL,CEPVR,1.0
SMDVL,RIVL,6.0
SMDVL,SMDDR,21.0
SMDVL,IL2L,1.0
SMDVL,RMDDR,3.0
RIGL,AVER,1.0
RIGL,AVKR,17.0
RIGL,ALNL,6.0
RIGL,AIBR,4.0
RIGL,URXL,6.0
RIGL,RMGL,6.0
RIGL,RIH,2.0
RIGL,PVPL,2.0
RIGL,AIZR,1.0
RIGL,AVEL,7.0
RIGL,BAGR,3.0
RIGL,RIBL,3.0
RIGL,OLQVL,2.0
RIGL,RMHR,23.0
RIGL,RIR,8.0
RIGL,AIZL,10.0
RIGL,ADLL,2.0
RIGL,ADFL,1.0
RIGL,DVA,1.0
AIAL,ASJL,4.0
AIAL,AIML,6.0
AIAL,ADAL,1.0
AIAL,AWCL,1.0
AIAL,ADLL,1.0
AIAL,AWCR,6.0
AIAL,ASKL,9.0
AIAL,RIFL,19.0
AIAL,PVQL,1.0
AIAL,RMGL,2.0
AIAL,ASER,10.0
AIAL,ASHL,1.0
AIAL,RIR,2.0
AIAL,AIZL,4.0
AIAL,AIBL,44.0
AIAL,ASGL,1.0
AIAL,ASEL,5.0
AIAL,ADFL,2.0
AVHR,AQR,1.0
AVHR,AVAL,1.0
AVHR,ADLR,3.0
AVHR,DVA,1.0
AVHR,ASKR,1.0
AVHR,AWBL,1.0
AVHR,SMBDL,3.0
AVHR,RIGL,1.0
AVHR,AVBL,3.0
AVHR,PVPL,9.0
AVHR,RIR,8.0
AVHR,AVDR,1.0
AVHR,AVJR,5.0
AVHR,AVBR,1.0
AVHR,SMBVL,1.0
SMDVR,RMED,9.0
SMDVR,AVER,1.0
SMDVR,RIML,1.0
SMDVR,AIBR,1.0
SMDVR,RMDDL,3.0
SMDVR,SMDVL,1.0
SMDVR,RIAR,16.0
SMDVR,VB01,1.0
SMDVR,AVAR,1.0
SMDVR,RIAL,24.0
SMDVR,SMDDL,14.0
SMDVR,CEPVL,1.0
ADER,AVER,4.0
ADER,ALNR,1.0
ADER,OLLR,3.0
ADER,CEPDR,5.0
ADER,AVAR,6.0
ADER,FLPR,4.0
ADER,IL2R,1.0
ADER,RMDR,6.0
ADER,SMDVR,1.0
ADER,ASIR,1.0
ADER,RIGL,15.0
ADER,RIAR,1.0
ADER,AVDR,5.0
ADER,ADAR,1.0
ADER,AVAL,12.0
ADER,URXR,2.0
ADER,RIGR,18.0
ADER,ADEL,5.0
ADER,CEPVR,1.0
ADER,URBR,1.0
ADER,RMDL,1.0
ADER,AVJR,1.0
ADER,IL1R,1.0
AVFR,AIML,1.0
AVFR,AIAL,1.0
AVFR,HSNL,4.0
AVFR,PVQL,1.0
AVFR,RMDDL,1.0
AVFR,ASHR,1.0
AVFR,RMGL,1.0
AVFR,AVBL,6.0
AVFR,AVJL,2.0
AVFR,HSNR,2.0
AVFR,AVFL,6.0
AVFR,AVBR,4.0
RMDVR,IL1L,1.0
RMDVR,CEPDR,2.0
RMDVR,IL1DR,1.0
RMDVR,URAVL,8.0
RMDVR,SIAVL,3.0
RMDVR,RMDDL,44.0
RMDVR,SIBVR,1.0
RMDVR,SMBDR,1.0
RMDVR,AVAR,1.0
RMDVR,RMDVR,2.0
RMDVR,OLQVL,2.0
RMDVR,RIAR,1.0
PVPR,AQR,5.0
PVPR,AVAL,1.0
PVPR,AVHL,2.0
PVPR,URXR,1.0
PVPR,ADFR,2.0
PVPR,RIMR,1.0
PVPR,ASHR,2.0
PVPR,RIGR,2.0
PVPR,RIAR,2.0
PVPR,AVAR,5.0
PVPR,AVBL,10.0
PVPR,AVJL,2.0
PVPR,AVBR,11.0
PVPR,PVCL,6.0
PVPR,PVCR,15.0
OLQVL,SIAVL,9.0
OLQVL,IL2L,1.0
OLQVL,AVAL,1.0
OLQVL,SIBDL,13.0
OLQVL,RMDVR,14.0
OLQVL,RICL,4.0
OLQVL,RMHL,2.0
OLQVL,AVDR,1.0
PVCL,PVCL,1.0
PVCL,AVER,13.0
PVCL,ADLR,2.0
PVCL,SIBDL,2.0
PVCL,AVDR,11.0
PVCL,SIBVL,5.0
PVCL,AVDL,5.0
PVCL,AVJR,2.0
PVCL,ASHR,2.0
PVCL,RIS,2.0
PVCL,AVAR,2.0
PVCL,AVBL,4.0
PVCL,AVJL,3.0
PVCL,SMBVR,3.0
PVCL,AVBR,33.0
PVCL,RID,12.0
PVCL,PVCR,9.0
AIYR,RIBR,94.0
AIYR,AFDR,1.0
AIYR,ASGR,2.0
AIYR,AINL,1.0
AIYR,ADFR,1.0
AIYR,AWAR,1.0
AIYR,AIZR,109.0
AIYR,RIAR,78.0
AIYR,BAGR,1.0
AIYR,ASER,4.0
AIYR,AWBR,1.0
AIYR,ASEL,2.0
AIYR,AIYL,12.0
AIYR,RIVR,1.0
RIML,AVER,7.0
RIML,SMDVL,11.0
RIML,AVAR,2.0
RIML,AIBR,24.0
RIML,RMFL,2.0
RIML,RMDR,21.0
RIML,AVKR,1.0
RIML,RIMR,2.0
RIML,SAADR,4.0
RIML,AVBL,16.0
RIML,RIAL,5.0
RIML,SAAVR,10.0
RIML,SMDDR,14.0
RIML,RIML,11.0
RIML,AVAL,5.0
RIML,SAAVL,10.0
RIML,RICR,1.0
RIML,AVBR,18.0
RIML,SAADL,1.0
RIML,VB01,8.0
RIML,RIBL,9.0
RIML,RMFR,2.0
RIML,AIBL,1.0
RIML,RMDL,9.0
RIML,SMDDL,11.0
IL1DR,OLLR,1.0
IL1DR,URADR,8.0
IL1DR,IL1DR,1.0
IL1DR,RIPR,28.0
IL1DR,IL2DR,5.0
IL1DR,RMDDL,11.0
IL1DR,RMDVR,32.0
IL1DR,IL1R,2.0
IL1DR,URYDR,2.0
AVDR,ALA,1.0
AINL,RMFL,1.0
AINL,RIBR,3.0
AINL,AFDR,10.0
AINL,SAAVL,3.0
AINL,RMDVL,3.0
AINL,AIAR,1.0
AINL,ASIL,11.0
AINL,ASGR,1.0
AINL,AUAR,2.0
AINL,RIBL,2.0
AINL,RID,2.0
AINL,ASEL,1.0
AINL,BAGL,5.0
RIGR,AVER,4.0
RIGR,AVKR,5.0
RIGR,ALNR,3.0
RIGR,AFDR,1.0
RIGR,URXR,3.0
RIGR,RMHL,17.0
RIGR,OLQVR,2.0
RIGR,AVDL,1.0
RIGR,BAGL,2.0
RIGR,DVC,2.0
RIGR,AIZR,5.0
RIGR,RIBR,2.0
RIGR,RIAR,3.0
RIGR,PVT,5.0
RIGR,RIR,5.0
RIGR,URYVR,2.0
RIGR,AIBL,2.0
RIGR,AVKL,21.0
RIGR,DVA,4.0
SMBDR,RMED,25.0
SMBDR,AVAL,1.0
SMBDR,SIAVR,1.0
SMBDR,SAAVL,8.0
SMBDR,ALNL,5.0
SMBDR,RIVL,1.0
SMBDR,SMBDL,3.0
SMBDR,SIADR,2.0
VB01,RMFL,12.0
VB01,SAADR,3.0
VB01,ADAL,5.0
VB01,AIBR,2.0
VB01,SMBVL,5.0
VB01,RIML,10.0
VB01,SAADL,18.0
PLNL,SMBVL,8.0
PLNL,SAADL,6.0
SMBVR,RMGR,3.0
SMBVR,RMEV,8.0
SMBVR,PLNR,5.0
SMBVR,SAADR,12.0
SMBVR,AVHL,2.0
SMBVR,CEPVR,8.0
SMBVR,SMBDR,2.0
SMBVR,RMDR,3.0
SMBVR,ADLR,2.0
SMBVR,RMDL,2.0
SMBVR,RIAR,1.0
PVQL,ASJL,4.0
PVQL,RMGL,1.0
PVQL,AIAL,12.0
PVQL,HSNL,4.0
PVQL,HSNR,8.0
PVQL,ASKL,15.0
PVQL,AWAL,1.0
IL1R,AVER,5.0
IL1R,OLLR,1.0
IL1R,URXR,1.0
IL1R,RMDR,4.0
IL1R,RMHL,3.0
IL1R,RMEL,5.0
IL1R,AVEL,2.0
IL1R,RMDVR,17.0
IL1R,RMDL,11.0
IL1R,RMDDL,8.0
IL1R,RMDDR,12.0
IL1R,RMDVL,8.0
ASJL,ALA,3.0
ASJL,CEPDL,1.0
ASJL,HSNL,1.0
ASJL,ASKR,2.0
ASJL,HSNR,1.0
ASJL,ASKL,12.0
ASJL,PVQL,37.0
ADLR,OLLR,1.0
ADLR,ADLR,3.0
ADLR,RIPR,2.0
ADLR,AIBR,27.0
ADLR,RICL,1.0
ADLR,AWCR,7.0
ADLR,OLQVR,1.0
ADLR,ADAR,1.0
ADLR,URBR,6.0
ADLR,AVBL,3.0
ADLR,AVJL,2.0
ADLR,AVDR,3.0
ADLR,PVCL,3.0
ADLR,ASHR,4.0
ADLR,URXR,7.0
ADLR,RICR,5.0
ADLR,AVBR,7.0
ADLR,AIAR,22.0
ADLR,AVDL,26.0
ADLR,RIFR,2.0
ADLR,AVAR,8.0
ADLR,SIBVL,1.0
ADLR,CEPVR,1.0
ADLR,ASER,2.0
ADLR,SMBVR,5.0
ADLR,AVJR,3.0
ADEL,RMER,4.0
ADEL,SIBDR,2.0
ADEL,RMHR,2.0
ADEL,RIVR,3.0
ADEL,URBL,2.0
ADEL,ADER,7.0
ADEL,RMHL,1.0
ADEL,ADAL,1.0
ADEL,RIH,4.0
ADEL,IL2L,5.0
ADEL,AVEL,3.0
ADEL,AVDL,2.0
ADEL,AVHL,1.0
ADEL,SMBVL,2.0
ADEL,RIAL,2.0
ADEL,AVL,1.0
ADEL,RIFL,1.0
ADEL,BDUL,1.0
ADEL,ALML,1.0
ADEL,IL1L,3.0
ADEL,OLLL,7.0
ADEL,RIGL,30.0
ADEL,CEPDL,1.0
ADEL,VB01,3.0
ADEL,FLPL,5.0
ADEL,SIADR,1.0
ADEL,AVAL,13.0
ADEL,RIGR,24.0
ADEL,SMBDR,1.0
ADEL,AVAR,15.0
ADEL,ADEL,2.0
ADEL,RIVL,2.0
ADEL,SAADR,1.0
ADEL,RMDL,10.0
ADEL,CEPVL,1.0
RICL,CEPDL,1.0
RICL,RIML,1.0
RICL,AVAL,15.0
RICL,ADLR,2.0
RICL,SAAVL,2.0
RICL,RICR,2.0
RICL,URBR,2.0
RICL,SMBDL,5.0
RICL,SMDVR,1.0
RICL,ADAR,7.0
RICL,RIMR,8.0
RICL,SMBDR,1.0
RICL,ADAL,1.0
RICL,AVAR,18.0
RICL,RMFR,2.0
RICL,OLQVL,1.0
RICL,CEPVL,2.0
RICL,SMDDR,8.0
RICL,SMDDL,11.0
RICL,RIVR,4.0
AWCR,AIYR,22.0
AWCR,IL2L,2.0
AWCR,ASGR,3.0
AWCR,AIBR,18.0
AWCR,AWCL,17.0
AWCR,ADFR,1.0
AWCR,AIAR,8.0
AWCR,ASIL,2.0
AWCR,ASHR,1.0
AWCR,ASIR,2.0
AWCR,RIAL,3.0
AWCR,ASER,5.0
AWCR,ASEL,8.0
AWCR,AIBL,3.0
AWCR,RIVL,3.0
AWCR,AIAL,1.0
AWCR,AIYL,12.0
OLQVR,RIH,18.0
OLQVR,RMER,2.0
OLQVR,SIBDR,18.0
OLQVR,RIPR,18.0
OLQVR,RMHR,1.0
OLQVR,RICR,3.0
OLQVR,IL1VR,2.0
OLQVR,RMDVL,18.0
AFDL,AWBL,4.0
AFDL,ASER,1.0
AFDL,ASEL,1.0
AFDL,AIBL,1.0
AFDL,AFDL,1.0
AFDL,AINR,3.0
AFDL,AIYL,27.0
ALNR,ADER,1.0
ALNR,SMDVL,1.0
ALNR,AVAL,6.0
ALNR,RIML,5.0
ALNR,SAAVR,10.0
ALNR,SMDDR,1.0
ALNR,SMBDL,4.0
PVQR,AWAR,4.0
PVQR,ASJL,1.0
PVQR,RMGR,1.0
PVQR,AIAL,1.0
PVQR,ASER,2.0
PVQR,ASKR,6.0
PVQR,RIFR,4.0
PVQR,AVFR,1.0
PVQR,AIAR,13.0
PVQR,AVBR,1.0
PVQR,AIMR,3.0
IL2DL,RMED,2.0
IL2DL,AUAL,2.0
IL2DL,RMER,8.0
IL2DL,URADL,8.0
IL2DL,RIPL,27.0
IL2DL,RMHL,1.0
IL2DL,RMEL,11.0
IL2DL,IL1DL,17.0
IL2DL,RIH,2.0
IL2DL,RMEV,1.0
IL2DL,IL2DL,2.0
IL2DL,RIBL,1.0
IL2DL,AVBR,2.0
IL2DL,OLQDL,2.0
ASGR,ASER,3.0
ASGR,AIAR,62.0
ASGR,AIBR,6.0
ASGR,AIYR,1.0
ASER,AIYR,38.0
ASER,ASKL,1.0
ASER,AFDR,3.0
ASER,AIAL,8.0
ASER,AIBR,32.0
ASER,AWCL,1.0
ASER,AWCR,1.0
ASER,AIAR,4.0
ASER,AFDL,2.0
ASER,ASHR,2.0
ASER,AWAR,1.0
ASER,ADLR,1.0
ASER,ASEL,3.0
ASER,AIBL,4.0
ASER,ADLL,4.0
ASER,AIZL,1.0
ASER,AIYL,9.0
IL1VL,IL1L,3.0
IL1VL,AVL,1.0
IL1VL,URAVL,4.0
IL1VL,RMDVR,3.0
IL1VL,IL1VL,5.0
IL1VL,OLQVL,2.0
IL1VL,RMDDL,30.0
IL1VL,RMHL,1.0
IL1VL,RIPL,13.0
IL1VL,URYVL,4.0
SMDDR,RMED,5.0
SMDDR,ALNR,2.0
SMDDR,SMDVL,5.0
SMDDR,ALNL,1.0
